name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
oop7/YTSage,https://github.com/oop7/YTSage,544,"Modern YouTube downloader with a clean PySide6 interface. Download videos in any quality, extract audio, fetch subtitles, sponserBlock, and view video metadata. Built with yt-dlp for reliable performance.",The MIT License,0,0,3,0,2024-11-29
24mlight/Free_US_Investment_Agent_System,https://github.com/24mlight/Free_US_Investment_Agent_System,543,,The MIT License,0,0,3,0,2025-01-24
memodb-io/memobase,https://github.com/memodb-io/memobase,533,Profile-Based Long-Term Memory for AI Applications,Apache License 2.0,0,0,3,0,2024-09-03
Marven11/EtherGhost,https://github.com/Marven11/EtherGhost,503,新一代Webshell管理器，兼容蚁剑与冰蝎的PHP webshell,The MIT License,0,0,3,0,2024-10-08
centerforaisafety/hle,https://github.com/centerforaisafety/hle,446,Humanity's Last Exam,The MIT License,0,0,3,0,2025-01-23
amanvirparhar/chaplin,https://github.com/amanvirparhar/chaplin,432,A real-time silent speech recognition tool.,The MIT License,0,0,3,0,2025-02-03
xg-chu/GAGAvatar,https://github.com/xg-chu/GAGAvatar,418,[NeurIPS 2024] Generalizable and Animatable Gaussian Head Avatar,The MIT License,0,0,3,0,2024-09-26
WintrCat/chessencryption,https://github.com/WintrCat/chessencryption,412,Chess Encryption 🔑,The MIT License,0,0,3,0,2024-09-05
OpenBMB/UltraRAG,https://github.com/OpenBMB/UltraRAG,397,Build & Optimize your RAG.,Apache License 2.0,0,0,3,0,2025-01-16
argilla-io/synthetic-data-generator,https://github.com/argilla-io/synthetic-data-generator,367,Build datasets using natural language,Apache License 2.0,0,0,3,0,2024-11-21
Maldev-Academy/ExecutePeFromPngViaLNK,https://github.com/Maldev-Academy/ExecutePeFromPngViaLNK,355,Extract and execute a PE embedded within a PNG file using an LNK file.,The MIT License,0,0,3,0,2024-10-26
opendilab/CleanS2S,https://github.com/opendilab/CleanS2S,336,High-quality and streaming Speech-to-Speech interactive agent in a single file.  只用一个文件实现的流式全双工语音交互原型智能体！,Apache License 2.0,0,0,3,0,2024-09-26
facebookresearch/audiobox-aesthetics,https://github.com/facebookresearch/audiobox-aesthetics,333,"Unified automatic quality assessment for speech, music, and sound.",Creative Commons Attribution 4.0 International,0,0,3,0,2025-01-22
sayakpaul/diffusers-torchao,https://github.com/sayakpaul/diffusers-torchao,319,End-to-end recipes for optimizing diffusion models with torchao and diffusers (inference and FP8 training).,Apache License 2.0,0,0,3,0,2024-08-05
infinigence/Infini-Megrez,https://github.com/infinigence/Infini-Megrez,308,,Apache License 2.0,0,0,3,0,2024-09-20
PragmaticMachineLearning/docai,https://github.com/PragmaticMachineLearning/docai,306,Structured information extraction from documents,The MIT License,0,0,3,0,2024-09-07
klara-research/klarity,https://github.com/klara-research/klarity,302,See Through Your Models,Apache License 2.0,0,0,3,0,2025-01-24
win4r/o1,https://github.com/win4r/o1,301,Using Groq or OpenAI or Ollama to create o1-like reasoning chains,The MIT License,0,0,3,0,2024-09-17
tensorgi/T6,https://github.com/tensorgi/T6,297,The official implementation of Tensor ProducT ATTenTion Transformer (T6),The MIT License,0,0,3,0,2025-01-10
orbital-materials/orb-models,https://github.com/orbital-materials/orb-models,287,ORB forcefield models from Orbital Materials,Apache License 2.0,0,0,3,0,2024-08-30
viiika/Meissonic,https://github.com/viiika/Meissonic,285,[ICLR 2025] Official Implementation of Meissonic: Revitalizing Masked Generative Transformers for Efficient High-Resolution Text-to-Image Synthesis,Apache License 2.0,0,0,3,0,2024-10-13
lucidrains/minGRU-pytorch,https://github.com/lucidrains/minGRU-pytorch,279,Implementation of the proposed minGRU in Pytorch,The MIT License,0,0,3,0,2024-10-04
dvlab-research/Lyra,https://github.com/dvlab-research/Lyra,276,Lyra: An Efficient and Speech-Centric Framework for Omni-Cognition,Apache License 2.0,0,0,3,0,2024-11-28
xingchensong/S3Tokenizer,https://github.com/xingchensong/S3Tokenizer,249,Reverse Engineering of Supervised Semantic Speech Tokenizer (S3Tokenizer) proposed in CosyVoice,Apache License 2.0,0,0,3,0,2024-09-09
zjysteven/lmms-finetune,https://github.com/zjysteven/lmms-finetune,245,"A minimal codebase for finetuning large multimodal models, supporting llava-1.5/1.6, llava-interleave, llava-next-video, llava-onevision, llama-3.2-vision, qwen-vl, qwen2-vl, phi3-v etc.",Apache License 2.0,0,0,3,0,2024-07-20
chenguolin/DiffSplat,https://github.com/chenguolin/DiffSplat,242,"[ICLR 2025] Official implementation of ""DiffSplat: Repurposing Image Diffusion Models for Scalable 3D Gaussian Splat Generation"".",The MIT License,0,0,3,0,2025-01-28
MinishLab/vicinity,https://github.com/MinishLab/vicinity,242,Lightweight Nearest Neighbors with Flexible Backends,The MIT License,0,0,3,0,2024-11-07
shobrook/promptimal,https://github.com/shobrook/promptimal,241,"A very fast, very minimal prompt optimizer",The MIT License,0,0,3,0,2024-11-11
unclemcz/ban-pcdn-ip,https://github.com/unclemcz/ban-pcdn-ip,239,收集恶意刷取网站CDN流量的PCDN IP段清单。,The MIT License,0,0,3,0,2024-07-11
OpenGVLab/Diffree,https://github.com/OpenGVLab/Diffree,236,Diffree: Text-Guided Shape Free Object Inpainting with Diffusion Model,Apache License 2.0,0,0,3,0,2024-07-25
junjiehe96/UniPortrait,https://github.com/junjiehe96/UniPortrait,233,UniPortrait: A Unified Framework for Identity-Preserving Single- and Multi-Human Image Personalization,Apache License 2.0,0,0,3,0,2024-08-12
Quantweb3-com/NexusTrader,https://github.com/Quantweb3-com/NexusTrader,230,NexusTrader is a professional-grade open-source quantitative trading platform,The MIT License,0,0,3,0,2024-09-10
dylski/PaperPiAI,https://github.com/dylski/PaperPiAI,229,Raspberry Pi Zero powered AI-generated e-ink picture frame.,The MIT License,0,0,3,0,2024-12-10
ai8hyf/TF-ID,https://github.com/ai8hyf/TF-ID,228,TF-ID: Table/Figure IDentifier for academic papers,The MIT License,0,0,3,0,2024-07-11
bklieger-groq/g1,https://github.com/bklieger-groq/g1,4179,g1: Using Llama-3.1 70b on Groq to create o1-like reasoning chains,The MIT License,0,0,2,0,2024-09-13
lds133/weather_landscape,https://github.com/lds133/weather_landscape,1612,Visualizing Weather Forecasts Through Landscape Imagery,The MIT License,0,0,2,0,2024-09-20
16131zzzzzzzz/EveryoneNobel,https://github.com/16131zzzzzzzz/EveryoneNobel,1204,A flexible framework powered by ComfyUI for generating personalized Nobel Prize images.,Apache License 2.0,0,0,2,0,2024-10-20
facebookresearch/coconut,https://github.com/facebookresearch/coconut,872,Training Large Language Model to Reason in a Continuous Latent Space,The MIT License,0,0,2,0,2025-01-15
callmesora/llmops-python-package,https://github.com/callmesora/llmops-python-package,838,"Kickstart your LLMOps initiative with a flexible, robust, and productive Python package.",The MIT License,0,0,2,0,2024-12-10
TAG-Research/TAG-Bench,https://github.com/TAG-Research/TAG-Bench,673,TAG-Bench: A benchmark for table-augmented generation (TAG),The MIT License,0,0,2,0,2024-08-26
v3ucn/CosyVoice_For_Windows,https://github.com/v3ucn/CosyVoice_For_Windows,596,CosyVoice在Windows环境下使用的版本,Apache License 2.0,0,0,2,0,2024-07-07
microsoft/PIKE-RAG,https://github.com/microsoft/PIKE-RAG,551,PIKE-RAG: sPecIalized KnowledgE and Rationale Augmented Generation,The MIT License,0,0,2,0,2024-09-26
NVIDIA-AI-Blueprints/pdf-to-podcast,https://github.com/NVIDIA-AI-Blueprints/pdf-to-podcast,527,Transform PDFs into AI podcasts for engaging on-the-go audio content.,Apache License 2.0,0,0,2,0,2024-12-12
lucasnewman/f5-tts-mlx,https://github.com/lucasnewman/f5-tts-mlx,475,Implementation of F5-TTS in MLX,The MIT License,0,0,2,0,2024-10-13
sentient-engineering/jobber,https://github.com/sentient-engineering/jobber,475,browser controlling AI agent that applies to relavant jobs on internet autonomously. join chat @ https://discord.gg/umgnyQU2K8,The MIT License,0,0,2,0,2024-08-17
amzxyz/RIME-LMDG,https://github.com/amzxyz/RIME-LMDG,449,"Rime输入法语法模型全流程构建教程，全局带声调词库，最全带读音单字表词典：LMDG - Language, Model, Dictionary, Grammar",Creative Commons Attribution 4.0 International,0,0,2,0,2024-10-29
Stephen-SMJ/LAMBDA,https://github.com/Stephen-SMJ/LAMBDA,426,"This is the offical repository of paper ""LAMBDA: A large Model Based Data Agent"". https://www.polyu.edu.hk/ama/cmfai/lambda.html",The MIT License,0,0,2,0,2024-07-26
SaiAkhil066/DeepSeek-RAG-Chatbot,https://github.com/SaiAkhil066/DeepSeek-RAG-Chatbot,423,"100 % FREE, Private (No Internet) DeepSeek’s Advanced RAG: Boost Your RAG Chatbot: Hybrid Retrieval (BM25 + FAISS) + Neural Reranking + HyDe🚀",The MIT License,0,0,2,0,2025-01-30
mbird1258/Audio-Decomposition,https://github.com/mbird1258/Audio-Decomposition,407,,The MIT License,0,0,2,0,2024-07-17
baaivision/NOVA,https://github.com/baaivision/NOVA,386,[ICLR 2025] Autoregressive Video Generation without Vector Quantization,Apache License 2.0,0,0,2,0,2024-12-16
topcss/docker-pull-tar,https://github.com/topcss/docker-pull-tar,371,,The MIT License,0,0,2,0,2025-01-14
lucidrains/autoregressive-diffusion-pytorch,https://github.com/lucidrains/autoregressive-diffusion-pytorch,356,Implementation of Autoregressive Diffusion in Pytorch,The MIT License,0,0,2,0,2024-07-23
HarshJ23/Deeper-Seeker,https://github.com/HarshJ23/Deeper-Seeker,341,"Deeper Seeker is an simpler OSS version of OpenAI's latest Deep Research feature in ChatGPT.It is an agentic research tool to reason , create multi step tasks , synthesize data from multiple online resources and create neat reports ",The MIT License,0,0,2,0,2025-02-03
lucidrains/pi-zero-pytorch,https://github.com/lucidrains/pi-zero-pytorch,333,"Implementation of π₀, the robotic foundation model architecture proposed by Physical Intelligence",The MIT License,0,0,2,0,2024-11-01
neuml/rag,https://github.com/neuml/rag,331,🚀 Retrieval Augmented Generation (RAG) with txtai. Combine search and LLMs to find insights with your own data.,Apache License 2.0,0,0,2,0,2024-07-25
feder-cr/resume_render_from_job_description,https://github.com/feder-cr/resume_render_from_job_description,313,"Resume_Builder_AIHawk is a powerful Python tool that allows you to automatically customize your resume based on a job URL, ensuring it perfectly aligns with the job requirements and skills. With an interactive command-line interface, this tool makes it easy to navigate through options and select from various pre-defined styles",The MIT License,0,0,2,0,2024-08-15
google/slang-gaussian-rasterization,https://github.com/google/slang-gaussian-rasterization,311,,Apache License 2.0,0,0,2,0,2024-08-13
chadyi/Search-for-LLMAPI,https://github.com/chadyi/Search-for-LLMAPI,296,一个轻量级的 API 增强服务，为各大模型 API 添加实时联网搜索能力，让 AI 回答更加准确、及时。,The MIT License,0,0,2,0,2025-02-03
Pints-AI/1.5-Pints,https://github.com/Pints-AI/1.5-Pints,292,A compact LLM pretrained in 9 days by using high quality data,The MIT License,0,0,2,0,2024-08-06
neuml/annotateai,https://github.com/neuml/annotateai,291,📝 Automatically annotate papers using LLMs ,Apache License 2.0,0,0,2,0,2024-12-12
fate-ubw/RAGLAB,https://github.com/fate-ubw/RAGLAB,287,[EMNLP 2024: Demo Oral] RAGLAB: A Modular and Research-Oriented Unified Framework for Retrieval-Augmented Generation,The MIT License,0,0,2,0,2024-08-06
bytedance/HLLM,https://github.com/bytedance/HLLM,271,HLLM: Enhancing Sequential Recommendations via Hierarchical Large Language Models for Item and User Modeling,Apache License 2.0,0,0,2,0,2024-09-18
Seed3D/Dora,https://github.com/Seed3D/Dora,263,"Official repository for ""Dora: Sampling and Benchmarking for 3D Shape Variational Auto-Encoders""",Apache License 2.0,0,0,2,0,2024-12-23
ywyue/FiT3D,https://github.com/ywyue/FiT3D,262,[ECCV 2024] Improving 2D Feature Representations by 3D-Aware Fine-Tuning,The MIT License,0,0,2,0,2024-07-20
KellerJordan/Muon,https://github.com/KellerJordan/Muon,253,Muon optimizer: +~30% sample efficiency with <3% wallclock overhead,The MIT License,0,0,2,0,2024-11-09
ITSpecialist111/ai_automation_suggester,https://github.com/ITSpecialist111/ai_automation_suggester,238,"This custom Home Assistant integration automatically scans your entities, detects new devices, and uses AI (via cloud and local APIs) to suggest tailored automations. It supports multiple AI providers, including OpenAI, Anthropic, Google, Groq, LocalAI, and Ollama. The integration provides automation suggestions via persistent notifications.",The MIT License,0,0,2,0,2024-10-13
alexfazio/OpenPlexity-Pages,https://github.com/alexfazio/OpenPlexity-Pages,235,"SearchGPT / Perplexity Pages clone, but personalised for you.",The MIT License,0,0,2,0,2024-07-16
nasa-jpl/rosa,https://github.com/nasa-jpl/rosa,967,"ROSA 🤖 is an AI Agent designed to interact with ROS1- and ROS2-based robotics systems using natural language queries. ROSA helps robot developers inspect, diagnose, understand, and operate robots.",Apache License 2.0,0,0,1,0,2024-08-05
Thytu/Agentarium,https://github.com/Thytu/Agentarium,898,"open-source framework for creating and managing simulations populated with AI-powered agents. It provides an intuitive platform for designing complex, interactive environments where agents can act, learn, and evolve.",Apache License 2.0,0,0,1,0,2024-12-20
plurai-ai/intellagent,https://github.com/plurai-ai/intellagent,864,"A framework for comprehensive diagnosis and optimization of agents using simulated, realistic synthetic interactions",Apache License 2.0,0,0,1,0,2024-10-28
ViggoZ/producthunt-daily-hot,https://github.com/ViggoZ/producthunt-daily-hot,766,自动生成每日Product Hunt热门产品中文榜单，基于GitHub Actions自动提交Markdown文件,The MIT License,0,0,1,0,2024-08-08
goodreasonai/ScrapeServ,https://github.com/goodreasonai/ScrapeServ,677,A self-hosted API that takes a URL and returns a file with browser screenshots.,The MIT License,0,0,1,0,2025-02-05
seal-rg/recurrent-pretraining,https://github.com/seal-rg/recurrent-pretraining,583,Pretraining code for a large-scale depth-recurrent language model,Apache License 2.0,0,0,1,0,2025-02-07
Jonseed/ComfyUI-Detail-Daemon,https://github.com/Jonseed/ComfyUI-Detail-Daemon,561,"A port of muerrilla's sd-webui-Detail-Daemon as a node for ComfyUI, to adjust sigmas that control detail.",The MIT License,0,0,1,0,2024-10-25
byjlw/video-analyzer,https://github.com/byjlw/video-analyzer,544,"A comprehensive video analysis tool that combines computer vision, audio transcription, and natural language processing to generate detailed descriptions of video content. This tool extracts key frames from videos, transcribes audio content, and produces natural language descriptions of the video's content.",Apache License 2.0,0,0,1,0,2024-11-10
AGI-Arena/MARS,https://github.com/AGI-Arena/MARS,532,The official implementation of MARS: Unleashing the Power of Variance Reduction for Training Large Models,Apache License 2.0,0,0,1,0,2024-11-17
JackJuly/linkook,https://github.com/JackJuly/linkook,450,🔍 An OSINT tool for discovering linked social accounts and associated emails across multiple platforms using a single username.,The MIT License,0,0,1,0,2025-01-30
jplhughes/bon-jailbreaking,https://github.com/jplhughes/bon-jailbreaking,439,Code release for Best-of-N Jailbreaking,The MIT License,0,0,1,0,2024-10-11
hustvl/DiffusionDrive,https://github.com/hustvl/DiffusionDrive,436,Truncated Diffusion Model for Real-Time End-to-End Autonomous Driving,The MIT License,0,0,1,0,2024-11-15
rail-berkeley/hil-serl,https://github.com/rail-berkeley/hil-serl,415,,Apache License 2.0,0,0,1,0,2024-10-14
harishsg993010/LLM-Reasoner,https://github.com/harishsg993010/LLM-Reasoner,407,Make any LLM to think like OpenAI o1 and deepseek R1,The MIT License,0,0,1,0,2025-01-25
vision-x-nyu/thinking-in-space,https://github.com/vision-x-nyu/thinking-in-space,383,Official repo and evaluation implementation of VSI-Bench,Apache License 2.0,0,0,1,0,2024-12-14
RayFernando1337/MLX-Auto-Subtitled-Video-Generator,https://github.com/RayFernando1337/MLX-Auto-Subtitled-Video-Generator,368,Generate accurate transcripts using Apple's MLX framework,The MIT License,0,0,1,0,2024-07-30
BandarLabs/clickclickclick,https://github.com/BandarLabs/clickclickclick,361,A framework to enable autonomous android and computer use using any LLM (local or remote),The MIT License,0,0,1,0,2024-12-16
LambdaLabsML/distributed-training-guide,https://github.com/LambdaLabsML/distributed-training-guide,351,Best practices & guides on how to write distributed pytorch training code,The MIT License,0,0,1,0,2024-07-31
huggingface/Math-Verify,https://github.com/huggingface/Math-Verify,351,,Apache License 2.0,0,0,1,0,2025-01-17
danilotpnta/Youtube-Whisper,https://github.com/danilotpnta/Youtube-Whisper,344,A Gradio app that transcribes YouTube videos using audio extraction and OpenAI’s Whisper model.,The MIT License,0,0,1,0,2024-09-12
souzatharsis/podcastfy-demo,https://github.com/souzatharsis/podcastfy-demo,327,podcastfy.ai gradio demo app,Apache License 2.0,0,0,1,0,2024-10-08
jina-ai/late-chunking,https://github.com/jina-ai/late-chunking,324,Code for explaining and evaluating late chunking (chunked pooling),Apache License 2.0,0,0,1,0,2024-08-06
mikumifa/cppTickerBuy,https://github.com/mikumifa/cppTickerBuy,324,cpp cp30 漫展 活动 抢票 无差别 同人展,The MIT License,0,0,1,0,2024-08-02
zserge/tinylangs,https://github.com/zserge/tinylangs,320,Real programming languages in 50 lines of code,The MIT License,0,0,1,0,2024-09-07
Evil0ctal/Fast-Powerful-Whisper-AI-Services-API,https://github.com/Evil0ctal/Fast-Powerful-Whisper-AI-Services-API,315,⚡ 一款用于自动语音识别 (ASR)、翻译的高性能异步 API。不需要购买Whisper API，使用本地运行的Whisper模型进行推理，并支持多GPU并发，针对分布式部署进行设计。还内置了包括TikTok、抖音等社交媒体平台的爬虫，可实现来自多个社交平台的无缝媒体处理，为媒体内容数据自动化处理提供了强大且可扩展的解决方案。,Apache License 2.0,0,0,1,0,2024-10-23
nevesnunes/z80-sans,https://github.com/nevesnunes/z80-sans,315,OpenType font that disassembles Z80 instructions,The MIT License,0,0,1,0,2024-08-25
8090-inc/xrx-core,https://github.com/8090-inc/xrx-core,292,Multi-modal conversational AI (xRx) system,Apache License 2.0,0,0,1,0,2024-09-15
LiberSonora/LiberSonora,https://github.com/LiberSonora/LiberSonora,269,"LiberSonora，寓意“自由的声音”，是一个 AI 赋能的、强大的、开源有声书工具集，包含智能字幕提取、AI标题生成、多语言翻译等功能，支持 GPU 加速、批量离线处理。LiberSonora, meaning ""The Voice of Freedom,"" is an AI-powered robust open-source audiobook toolkit.",The MIT License,0,0,1,0,2024-12-28
AkenClub/ken-iMoutai-Script,https://github.com/AkenClub/ken-iMoutai-Script,245,青龙脚本，完成 i茅台 预约申购、登录、短信验证码、耐力值和小茅运领取、旅行 等功能,Apache License 2.0,0,0,1,0,2024-09-13
jimmyyhwu/tidybot2,https://github.com/jimmyyhwu/tidybot2,243,TidyBot++: An Open-Source Holonomic Mobile Manipulator for Robot Learning,The MIT License,0,0,1,0,2024-11-06
deliro/moka-py,https://github.com/deliro/moka-py,243,A high performance caching library for Python written in Rust,The MIT License,0,0,1,0,2024-11-01
cartesia-ai/edge,https://github.com/cartesia-ai/edge,237,On-device intelligence.,Apache License 2.0,0,0,1,0,2024-08-27
NVIDIA/logits-processor-zoo,https://github.com/NVIDIA/logits-processor-zoo,235,A collection of LogitsProcessors to customize and enhance LLM behavior for specific tasks.,Apache License 2.0,0,0,1,0,2024-11-15
gtls64/MontyHome-Hackers-Guide,https://github.com/gtls64/MontyHome-Hackers-Guide,231,Documentation and code for Hack the MontyHome device for extended applications.,The MIT License,0,0,1,0,2024-10-24
PhrozenIO/Arcane,https://github.com/PhrozenIO/Arcane,230,Arcane - A secure remote desktop application for Windows with the     particularity of having a server entirely written in PowerShell and     a cross-platform client (Python/QT6).,Apache License 2.0,0,0,1,0,2024-07-31
pneumaticapp/pneumaticworkflow,https://github.com/pneumaticapp/pneumaticworkflow,228,Free and source-available Apache 2.0 licensed lightweight workflow automation tool. ,Apache License 2.0,0,0,1,0,2024-10-11
PKU-YuanGroup/LLaVA-CoT,https://github.com/PKU-YuanGroup/LLaVA-CoT,1831,"LLaVA-CoT, a visual language model capable of spontaneous, systematic reasoning",Apache License 2.0,0,0,0,0,2024-11-17
Hoper-J/AI-Guide-and-Demos-zh_CN,https://github.com/Hoper-J/AI-Guide-and-Demos-zh_CN,1345,这是一份入门AI/LLM大模型的逐步指南，包含教程和演示代码，带你从API走进本地大模型部署和微调，代码文件会提供Kaggle或Colab在线版本，即便没有显卡也可以进行学习。项目中还开设了一个小型的代码游乐场🎡，你可以尝试在里面实验一些有意思的AI脚本。同时，包含李宏毅 (HUNG-YI LEE）2024生成式人工智能导论课程的完整中文镜像作业。,The MIT License,0,0,0,0,2024-09-10
chenzomi12/AIInfra,https://github.com/chenzomi12/AIInfra,1254,AIInfra（AI 基础设施）指AI系统从底层芯片等硬件，到上层软件栈支持AI大模型训练和推理。,Apache License 2.0,0,0,0,0,2024-07-17
JJTech0130/TrollRestore,https://github.com/JJTech0130/TrollRestore,1042,TrollStore installer for iOS 17.0,The MIT License,0,0,0,0,2024-09-01
UCSC-VLAA/story-adapter,https://github.com/UCSC-VLAA/story-adapter,780,A Training-free Iterative Framework for Long Story Visualization,The MIT License,0,0,0,0,2024-08-10
MoonshotAI/MoBA,https://github.com/MoonshotAI/MoBA,747,MoBA: Mixture of Block Attention for Long-Context LLMs,The MIT License,0,0,0,0,2025-02-17
devrim/cloudflare-noip,https://github.com/devrim/cloudflare-noip,738,free alternative to paid dynamic DNS services like NoIP.com,The MIT License,0,0,0,0,2024-07-16
IntelLabs/RAG-FiT,https://github.com/IntelLabs/RAG-FiT,707,Framework for enhancing LLMs for RAG tasks using fine-tuning.,Apache License 2.0,0,0,0,0,2024-07-23
ohayonguy/PMRF,https://github.com/ohayonguy/PMRF,594,[ICLR 2025] Official implementation of Posterior-Mean Rectified Flow: Towards Minimum MSE Photo-Realistic Image Restoration,The MIT License,0,0,0,0,2024-09-30
OpenBMB/VisRAG,https://github.com/OpenBMB/VisRAG,592,Parsing-free RAG supported by VLMs,Apache License 2.0,0,0,0,0,2024-10-14
Pravko-Solutions/FlashLearn,https://github.com/Pravko-Solutions/FlashLearn,545,"Integrate LLM in any pipeline - fit/predict pattern, JSON driven flows, and built in concurency support.",The MIT License,0,0,0,0,2025-01-16
FractalXBT/free-ai-money-printer,https://github.com/FractalXBT/free-ai-money-printer,493,,The MIT License,0,0,0,0,2025-01-30
tmplink/nsfw_detector,https://github.com/tmplink/nsfw_detector,454,Solution for checking file if  contain NSFW content.,Apache License 2.0,0,0,0,0,2024-11-13
yj94/BinarySpy,https://github.com/yj94/BinarySpy,452,一个手动或自动patch shellcode到二进制文件的免杀工具/A tool for manual or automatic patch shellcode into binary file oder to bypass AV.,The MIT License,0,0,0,0,2024-07-17
XiaomingX/indie-hacker-tools-plus,https://github.com/XiaomingX/indie-hacker-tools-plus,444,"为独立开发者准备的精选技术栈和工具仓库来了！这里有你最需要的工具，帮你提升开发效率、节约成本，最重要的是——这些工具都是市场上热门的，经过验证的。🚀A curated collection of tech stacks and tools tailored for independent developers is here! these are proven, popular tools widely used in the industry. 🚀",Apache License 2.0,0,0,0,0,2024-11-13
Clats97/ClatScope,https://github.com/Clats97/ClatScope,431,"ClatScope Info Tool – The best and most versatile OSINT utility for retrieving geolocation, DNS, WHOIS, phone, email, data breach information and much more (60 features). Perfect for investigators, pentesters, or anyone looking for an effective reconnaissance / OSINT tool. CLI version is always released before the GUI version.",Apache License 2.0,0,0,0,0,2025-01-08
nirbar1985/ai-travel-agent,https://github.com/nirbar1985/ai-travel-agent,427,AI Travel Agent,The MIT License,0,0,0,0,2024-09-04
guanchuwang/redis-bench,https://github.com/guanchuwang/redis-bench,421,,Apache License 2.0,0,0,0,0,2024-07-25
TilmanGriesel/chipper,https://github.com/TilmanGriesel/chipper,408,"✨ AI interface for tinkerers (Ollama, Haystack RAG, Python)",The MIT License,0,0,0,0,2024-12-22
BGU-CS-VIL/WTConv,https://github.com/BGU-CS-VIL/WTConv,400,Wavelet Convolutions for Large Receptive Fields. ECCV 2024.,The MIT License,0,0,0,0,2024-07-06
ABexit/ASR-LLM-TTS,https://github.com/ABexit/ASR-LLM-TTS,397,"This is a speech interaction system built on an open-source model, integrating ASR, LLM, and TTS in sequence. The ASR model is SenceVoice, the LLM models are QWen2.5-0.5B/1.5B, and there are three TTS models: CosyVoice, Edge-TTS, and pyttsx3",Apache License 2.0,0,0,0,0,2024-11-12
NVIDIA/kvpress,https://github.com/NVIDIA/kvpress,397,LLM KV cache compression made easy,Apache License 2.0,0,0,0,0,2024-11-06
fmind/cookiecutter-mlops-package,https://github.com/fmind/cookiecutter-mlops-package,386,Start building and deploying Python packages and Docker images for MLOps tasks.,The MIT License,0,0,0,0,2024-07-28
dsa/fast-voice-assistant,https://github.com/dsa/fast-voice-assistant,373,⚡ Insanely fast AI voice assistant with <500ms response times,The MIT License,0,0,0,0,2024-08-27
weavel-ai/Ape,https://github.com/weavel-ai/Ape,362,Your first AI prompt engineer,The MIT License,0,0,0,0,2024-08-05
heyangxu/Re-movery,https://github.com/heyangxu/Re-movery,361,Re-movery,The MIT License,0,0,0,0,2024-12-02
plageon/HtmlRAG,https://github.com/plageon/HtmlRAG,351,HtmlRAG: HTML is Better Than Plain Text for Modeling Retrieval Results in RAG Systems (WWW 2025),The MIT License,0,0,0,0,2024-08-28
adysec/IP_database,https://github.com/adysec/IP_database,346,IP地址库 | GeoLite数据库每日更新，纯真ip库每日更新，ip2region每日更新，17monipdb每日更新，ipv6wry每日更新，IPDB每日更新，DB-IP每日更新,Creative Commons 1.0 Universal,0,0,0,0,2024-07-03
jndean/LossRider,https://github.com/jndean/LossRider,324,"A plotting tool that outputs Line Rider maps, so you can watch a man on a sled scoot down your loss curves. 🎿",The MIT License,0,0,0,0,2024-08-12
adonis-dym/memory_reduced_optimizer,https://github.com/adonis-dym/memory_reduced_optimizer,320,,Apache License 2.0,0,0,0,0,2024-10-09
AabyssZG/FindEverything,https://github.com/AabyssZG/FindEverything,306,内网渗透过程中搜寻指定文件内容，从而找到突破口的一个小工具,The MIT License,0,0,0,0,2024-08-12
GradientSpaces/LoopSplat,https://github.com/GradientSpaces/LoopSplat,296,"[3DV 2025, Oral] LoopSplat: Loop Closure by Registering 3D Gaussian Splats",The MIT License,0,0,0,0,2024-08-12
urani-trade/solana-mev-agent-py,https://github.com/urani-trade/solana-mev-agent-py,291,"Urani's first MEV agent template. It listens for batches, parses them, checks for P2P matches, and spins threads for best quotes through arbitrage in different AMMs.",The MIT License,0,0,0,0,2024-08-20
yoheinakajima/babyagi-2o,https://github.com/yoheinakajima/babyagi-2o,291,the simplest self-building general autonomous agent,The MIT License,0,0,0,0,2024-10-18
zhenzhiwang/HumanVid,https://github.com/zhenzhiwang/HumanVid,282,[NeurIPS D&B Track 2024] Official implementation of HumanVid,Creative Commons Attribution 4.0 International,0,0,0,0,2024-07-19
joshpocock/Stride-AI-Agents,https://github.com/joshpocock/Stride-AI-Agents,278,This Repo Is In Development. It will slowly but surely become one of the most potent repos available for open source AI agent code for n8n and other use cases that I cover in my YouTube videos. Star the repo to support and to stay up-to-date. Book a call with my team if you want AI agent DFY.,The MIT License,0,0,0,0,2024-10-06
ystemsrx/mini-nanoGPT,https://github.com/ystemsrx/mini-nanoGPT,271,One-click training of your own GPT. Training a GPT has never been easier. / 训练一个GPT原来可以这么简单？,The MIT License,0,0,0,0,2024-12-29
bird-bench/BIRD-CRITIC-1,https://github.com/bird-bench/BIRD-CRITIC-1,265,BIRD-CRITIC 1.0: Can Large Language Models Solve USER SQL Issues in Real-World Database Applications?,The MIT License,0,0,0,0,2025-01-28
Gen-Verse/ReasonFlux,https://github.com/Gen-Verse/ReasonFlux,264,ReasonFlux: Hierarchical LLM Reasoning via Scaling Thought Templates,Apache License 2.0,0,0,0,0,2025-02-10
jblanked/FlipperHTTP,https://github.com/jblanked/FlipperHTTP,263,"Flipper Zero HTTP Library for the WiFi Developer Board, Raspberry Pi, and other ESP32 devices",The MIT License,0,0,0,0,2024-10-28
