name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
cristipufu/tunnelite,https://github.com/cristipufu/tunnelite,19,"TCP, HTTP and WS tunneling in .NET with SignalR",The MIT License,0,0,0,0,2024-07-08
MarkCiliaVincenti/Backport.System.Threading.Lock,https://github.com/MarkCiliaVincenti/Backport.System.Threading.Lock,19,"A micro-library that backports/polyfills .NET 9.0+'s System.Threading.Lock to prior versions (from .NET Standard 2.0 up to .NET 8.0), providing as much similar functionality as possible. Optionally works as a source generator.",The MIT License,0,0,0,0,2024-08-11
DaZombieKiller/JitInspector,https://github.com/DaZombieKiller/JitInspector,19,JIT codegen inspector for Unity,The MIT License,0,0,0,0,2024-08-03
Hiro420/BinaryVersionReconstructor,https://github.com/Hiro420/BinaryVersionReconstructor,18,A minimal BinaryVersion.bytes parser && reconstructor for some anime game with stars and rails,The MIT License,0,0,0,0,2024-10-26
TanerSaydam/YB1,https://github.com/TanerSaydam/YB1,18,,The MIT License,0,0,0,0,2024-08-06
Hiro420/HSR_Downloader,https://github.com/Hiro420/HSR_Downloader,18,Asb/DesignData/Lua downloader from hotfix.json for some anime game with stars and rails,The MIT License,0,0,0,0,2024-10-20
drwellss/MultronFguardian,https://github.com/drwellss/MultronFguardian,18,Multron File Guardian - A File Encrypter/Decrypter With Many Encryption Algorithm,The MIT License,0,0,0,0,2024-09-24
AIDotNet/Gnarly,https://github.com/AIDotNet/Gnarly,18,,The MIT License,0,0,0,0,2024-10-21
rliberoff/dotnet-ai-community-standup-sk-whats-new-and-cool-demo,https://github.com/rliberoff/dotnet-ai-community-standup-sk-whats-new-and-cool-demo,18,,The MIT License,0,0,0,0,2024-12-17
Riniba/TelegramMonitor,https://github.com/Riniba/TelegramMonitor,18,Telegram监听关键词｜TG抓需求｜实时监测频道｜telegram关键词监控｜电报｜tg关键词监控｜telegram监控机器人｜主动获取｜消息订阅｜telegram消息监控｜tg自动发送消息｜telegram群消息接收｜关键词报警｜多群监控｜自动化群管理｜telegram数据分析 Telegram Keyword Listening | TG Demand Capture | Real-Time Channel Monitoring | Telegram Keyword Monitoring | Telegram | TG Keyword Monitoring | Telegram Monitoring Bot | Active Retrieval | Subscription ,Apache License 2.0,0,0,0,0,2024-12-17
autodesk-platform-services/aps-hubs-bulk-files-manager,https://github.com/autodesk-platform-services/aps-hubs-bulk-files-manager,18,"This is a desktop based application for uploading/downloading the files between the local machine and the folders of Autodesk BIM 360, Autodesk Construction Cloud(ACC), Autodesk BIM360 Teams etc.",The MIT License,0,0,0,0,2024-07-17
rasulhsn/Database-Archiver,https://github.com/rasulhsn/Database-Archiver,18,Simple tool for transfering/Archiving data between databases.,The MIT License,0,0,0,0,2025-01-08
NLick47/Taix,https://github.com/NLick47/Taix,18, 👻 Track software usage time and website browsing duration. 统计软件使用时长和网站浏览时长,The MIT License,0,0,0,0,2024-11-08
hai-vr/h-view,https://github.com/hai-vr/h-view,18,"Haï~'s personal OSC Query debugger and ImGui.NET VR development playground. Shows all OSC addresses and the Expressions Menu. Also runs ImGui as a SteamVR overlay. Demo: https://x.com/vr_hai/status/1828145014574325902 To generate the Expressions Menu, open the site:",The MIT License,0,0,0,0,2024-08-26
jmuozan/AI_3D_Models_Grasshopper,https://github.com/jmuozan/AI_3D_Models_Grasshopper,17,Set of AI Tools to generate breps inside Grasshopper with Rhino 8,The MIT License,0,0,0,0,2024-08-08
acced/BeginnerGuide,https://github.com/acced/BeginnerGuide,17,Unity新手引导,The MIT License,0,0,0,0,2025-01-29
adsstudio24/task_automator,https://github.com/adsstudio24/task_automator,17,,The MIT License,0,0,0,0,2025-02-01
LostBeard/SpawnDev.BlazorJS.WebWorkers,https://github.com/LostBeard/SpawnDev.BlazorJS.WebWorkers,17,Easily call Services in separate threads with WebWorkers and SharedWebWorkers. Run Blazor WASM in the ServiceWorker.,The MIT License,0,0,0,0,2024-07-22
adsstudio24/virus_scanner,https://github.com/adsstudio24/virus_scanner,17,,The MIT License,0,0,0,0,2025-02-01
POPCORNBOOM/EZHolodotNet,https://github.com/POPCORNBOOM/EZHolodotNet,17,an easy way to create Abrasion/Scratch/Hightlight Holography from 2D images/pictures;轻易从平面图像/照片创建刮擦全息路径,Apache License 2.0,0,0,0,0,2024-12-24
kapellos/VladimiRED,https://github.com/kapellos/VladimiRED,17,,The MIT License,0,0,0,0,2024-12-18
PederHP/mcpdotnet,https://github.com/PederHP/mcpdotnet,17,.NET implementation of the Model Context Protocol (MCP),The MIT License,0,0,0,0,2024-12-30
russkyc/responsive-avalonia,https://github.com/russkyc/responsive-avalonia,17,Responsive breakpoints for AvaloniaUI,The MIT License,0,0,0,0,2024-10-10
csharpfritz/AspireAntivirus,https://github.com/csharpfritz/AspireAntivirus,17,Proof of concept showing how to add ClamAV antivirus detection to a .NET Aspire application,The MIT License,0,0,0,0,2024-07-08
Higgins-PT/HigWaterSystem2,https://github.com/Higgins-PT/HigWaterSystem2,17,"Hig Water System 2.0 is an advanced, user-friendly, and realistic ocean surface rendering solution focused on simulating lifelike visuals. It provides real-time, realistic ocean surface simulations through physics-based oceanographic empirical formulas combined with reflection and refraction using the HZB algorithm. ",Apache License 2.0,0,0,0,0,2024-12-04
seniordev1012/dotnet-Azure-AI-botsharp,https://github.com/seniordev1012/dotnet-Azure-AI-botsharp,17,,Apache License 2.0,0,0,0,0,2024-10-03
jaccck15/Spoofer-Hwid-Game,https://github.com/jaccck15/Spoofer-Hwid-Game,17,"This custom-created Hardware ID Spoofer is designed to bypass hardware or IP bans, allowing users to regain access to restricted platforms. It effectively changes the unique identifiers of a device, ensuring anonymity and continued usage despite previous bans.",The MIT License,0,0,0,0,2024-09-09
esnya/ResoniteMetricsCounter,https://github.com/esnya/ResoniteMetricsCounter,17,"This mod provides a simple performance metrics counter for Resonite, useful for world optimisation.",The MIT License,0,0,0,0,2024-12-12
adsstudio24/telegram_bot,https://github.com/adsstudio24/telegram_bot,17,,The MIT License,0,0,0,0,2025-02-01
swharden/SwarmFit,https://github.com/swharden/SwarmFit,17,A .NET package for fitting curves to data using particle swarm optimization,The MIT License,0,0,0,0,2024-08-14
yn01-dev/TypeScriptImporter,https://github.com/yn01-dev/TypeScriptImporter,17,TypeScript Importer for Unity,The MIT License,0,0,0,0,2025-01-11
davidortinau/Plugin.Maui.DebugOverlay,https://github.com/davidortinau/Plugin.Maui.DebugOverlay,17,,The MIT License,0,0,0,0,2024-07-27
oising/AspireProjectCommander,https://github.com/oising/AspireProjectCommander,17,Allows sending custom commands to projects from the AppHost dashboard,The MIT License,0,0,0,0,2024-12-19
AlbertZhaoz/tuling-gk,https://github.com/AlbertZhaoz/tuling-gk,16,图灵工控一期课程配套代码，课程涵盖编程基本功+工业协议+Winform+Wpf+工业互联+智能化黑灯工厂项目（基于最新的 .NET8），毕业从小白到年薪 30-40 万，完全是自己走过的路，亲身实践。,The MIT License,0,0,0,0,2024-09-20
LSXPrime/LibLoader,https://github.com/LSXPrime/LibLoader,16,"Cross-platform native library loader for .NET, simplifying the process of loading and interacting with native libraries (DLLs, SOs, dylibs) in your C# applications.  It supports dependency management, flexible loading options (local files, embedded resources, remote URLs), and provides a clean, fluent API for configuration and function calling.",The MIT License,0,0,0,0,2024-11-07
DulajHansana/Simple-Calculator,https://github.com/DulajHansana/Simple-Calculator,16,Simple calculator with arithmetic operations which developed in C++,Apache License 2.0,0,0,0,0,2024-08-16
MarkPryceMaherMSFT/OpenMirroring,https://github.com/MarkPryceMaherMSFT/OpenMirroring,16,Project for open sources demos for Excel Mirroring using Open Mirroing,The MIT License,0,0,0,0,2024-11-29
stevsharp/BlazorGrpcApp,https://github.com/stevsharp/BlazorGrpcApp,16,,The MIT License,0,0,0,0,2024-07-29
DavidVeksler/CodeContext,https://github.com/DavidVeksler/CodeContext,16,Outputs a codebase to text for an LLM to see its context,The MIT License,0,0,0,0,2024-08-07
DaZombieKiller/FatePackageManager,https://github.com/DaZombieKiller/FatePackageManager,16,Extract and repack FPD packages from Fate/stay night REMASTERED,The MIT License,0,0,0,0,2024-08-08
heemskerkerik/htmello,https://github.com/heemskerkerik/htmello,16,"A sample application in htmx, replicating functionality from Trellix",The MIT License,0,0,0,0,2024-07-18
Ming-jiayou/AvaloniaChat,https://github.com/Ming-jiayou/AvaloniaChat,16,A simple application using a large language model for translation.,Apache License 2.0,0,0,0,0,2024-08-16
mehmetozkaya/EshopModularMonoliths-Sections,https://github.com/mehmetozkaya/EshopModularMonoliths-Sections,16,EshopModularMonoliths-Sections,The MIT License,0,0,0,0,2024-08-12
deepglint/dgxr-integration-sdk,https://github.com/deepglint/dgxr-integration-sdk,16,"unity sdk for rendering, tracking, input, interaction, mixed reality, platform services ",The MIT License,0,0,0,0,2024-07-08
atomatiq/SchemaMigrations,https://github.com/atomatiq/SchemaMigrations,16,Custom tool to simplify working with schemas,The MIT License,0,0,0,0,2024-10-11
SolicenTEAM/UEExtractor,https://github.com/SolicenTEAM/UEExtractor,16,Extracts .locres from Unreal Engine unpacked: .pak or .utoc to localize the game.,The MIT License,0,0,0,0,2024-08-05
xiangyongjun/GreenHat,https://github.com/xiangyongjun/GreenHat,16,绿帽子保护您的电脑安全,The MIT License,0,0,0,0,2025-01-29
oculus-samples/Unity-NorthStar,https://github.com/oculus-samples/Unity-NorthStar,15,"North Star is a VR showcase for Unity, demonstrating cutting-edge graphics and immersive gameplay on Meta Quest devices. Join a crew of pirates on a quest for mythic treasure, and uncover the secrets of creating exceptional visuals on Quest devices. This project showcases hand tracking, Interaction SDK, Movement SDK, and Application Spacewarp.",The MIT License,0,0,0,0,2024-12-21
Azure-Samples/resource-inventory-gateway,https://github.com/Azure-Samples/resource-inventory-gateway,15,"A .NET-based gateway for managing and aggregating Azure resource data and costs, providing streamlined interaction with Azure Resource Manager (ARM) APIs and Azure Cost APIs.",The MIT License,0,0,0,0,2024-09-09
Carl-Frellett/JBAPI,https://github.com/Carl-Frellett/JBAPI,15,JBAPI  YES！,The MIT License,0,0,0,0,2024-08-18
stevsharp/StatePattern,https://github.com/stevsharp/StatePattern,15,,Apache License 2.0,0,0,0,0,2024-07-05
gok11/UNote,https://github.com/gok11/UNote,15,A tool for taking notes in Unity.,The MIT License,0,0,0,0,2024-09-15
sselecirPyM/Godot-MMD,https://github.com/sselecirPyM/Godot-MMD,15,Godot MMD Plugin with .NET,The MIT License,0,0,0,0,2024-08-09
nitish-kaushik/aspnetcore-webapi-clean-architecture,https://github.com/nitish-kaushik/aspnetcore-webapi-clean-architecture,15,,The MIT License,0,0,0,0,2024-07-09
xaio6/Digital_Human_UI,https://github.com/xaio6/Digital_Human_UI,15,数字人授课录制系统——全新的微课视频的生成方案——UI,The MIT License,0,0,0,0,2024-09-12
matthewrdev/mfractor,https://github.com/matthewrdev/mfractor,15,"The source code for MFractor, a legacy productivity tool for .NET MAUI for Visual Studio Windows and Mac.",The MIT License,0,0,0,0,2024-07-30
paulmooreparks/Xfer,https://github.com/paulmooreparks/Xfer,15,An experimental data-transfer language.,The MIT License,0,0,0,0,2024-10-22
gus33000/MobilePackageGen,https://github.com/gus33000/MobilePackageGen,15,Tools to generate packages for mobile windows platforms out of commodity dumps or backups or drives or ffus,The MIT License,0,0,0,0,2024-09-02
OlivierGuillaume/ProceduralGeometry,https://github.com/OlivierGuillaume/ProceduralGeometry,15,A C# mesh manipulation library for Unity,The MIT License,0,0,0,0,2025-01-10
DmitryMuravyev/Delta-Compression,https://github.com/DmitryMuravyev/Delta-Compression,15,Simple and lightweight compressor/decompressor for microcontrollers.,The MIT License,0,0,0,0,2024-08-17
encse/adventofcode-template,https://github.com/encse/adventofcode-template,15,C#/.Net template for adventofcode,The MIT License,0,0,0,0,2024-10-23
MayDay-wpf/SearchForYou,https://github.com/MayDay-wpf/SearchForYou,15,A networked search website based on LLM AI（一个基于LLM AI的网络搜索网站）,Apache License 2.0,0,0,0,0,2024-11-21
lalakii/WINtp,https://github.com/lalakii/WINtp,15,【WINtp】适用于Windows系统的NTP时间同步小工具，更加快速的时间同步实现。https://wintp.sourceforge.io/,Apache License 2.0,0,0,0,0,2024-11-04
thatplatypus/BlazorCodeEditor,https://github.com/thatplatypus/BlazorCodeEditor,15,A fully client side c# code editor with blazor and roslyn,The MIT License,0,0,0,0,2024-12-02
Hiro420/StaticCmdIdDumper,https://github.com/Hiro420/StaticCmdIdDumper,15,A very minimal CmdId dumper for a certain anime game,The MIT License,0,0,0,0,2024-09-03
hijimasa/ros2-tools-to-use-unity-like-gazebo,https://github.com/hijimasa/ros2-tools-to-use-unity-like-gazebo,15,This repository shows how to control the robot from ros2_control to make Unity easier to use.,Apache License 2.0,0,0,0,0,2024-11-01
nipunasahanmahaliyana/APIRateLimit,https://github.com/nipunasahanmahaliyana/APIRateLimit,15,"Rate limiting is useful to protect your application from abuse, overloading, or misuse.",The MIT License,0,0,0,0,2024-12-31
fizkultprivet322/fingerprint-tcp-generator,https://github.com/fizkultprivet322/fingerprint-tcp-generator,14,,The MIT License,0,0,0,0,2024-12-02
dead-folk/planar-reflections,https://github.com/dead-folk/planar-reflections,14,Planar reflections for Unity's Universal Render Pipeline.,The MIT License,0,0,0,0,2024-08-25
LyttleG/FluentDictionary,https://github.com/LyttleG/FluentDictionary,14,"A fluent wrapper around Dictionary<TKey, TValue>, providing additional functionality for serialization and fluent creation.",The MIT License,0,0,0,0,2025-01-30
umeshkamble/SocialMediaLoginWithMAUI,https://github.com/umeshkamble/SocialMediaLoginWithMAUI,14,,The MIT License,0,0,0,0,2024-12-28
renatogroffe/OpenTelemetry-Grafana_DevOpsExperience-2024-08,https://github.com/renatogroffe/OpenTelemetry-Grafana_DevOpsExperience-2024-08,14,Conteúdos sobre OpenTelemetry + Grafana de apresentação realizada durante a edição de Agosto-2024 do DevOps Experience.,The MIT License,0,0,0,0,2024-08-28
kolebynov/Dusharp,https://github.com/kolebynov/Dusharp,14,Source generator for discriminated unions in C#,The MIT License,0,0,0,0,2024-09-11
coderbusy/luyao-avalonia,https://github.com/coderbusy/luyao-avalonia,14,,The MIT License,0,0,0,0,2024-10-17
